,Country,betweenness,Total Publications on Coronavirus,Percentile_Rank
131736,United States of America,14801.999999999998,2,0.24983079710935965
131741,China,241385.7896621808,2,0.24983079710935965
131743,United States of America,12.0,2,0.24983079710935965
131749,France,65547.99999999999,2,0.24983079710935965
131753,United States of America,18356.0,3,0.6070126410933782
131763,United States of America,41450.590792806805,4,0.7671113245857258
131766,United Kingdom,1765.0,3,0.6070126410933782
131787,United States of America,50267.94745645113,3,0.6070126410933782
131806,Italy,6429.35849675079,2,0.24983079710935965
131809,United States of America,2234.5,2,0.24983079710935965
131822,China,54465.4199677185,5,0.8496277536405912
131864,United States of America,92.0,2,0.24983079710935965
131867,United States of America,50521.91780629335,3,0.6070126410933782
131888,Italy,1.6666666666666663,2,0.24983079710935965
131894,United States of America,8512.000000000002,2,0.24983079710935965
131911,United States of America,15.0,2,0.24983079710935965
131916,France,2.8000000000000003,2,0.24983079710935965
131919,United States of America,10684.535177627327,3,0.6070126410933782
131945,United Kingdom,0.3333333333333333,2,0.24983079710935965
131955,United States of America,52.0,2,0.24983079710935965
131971,France,2.8000000000000003,2,0.24983079710935965
131973,China,11867.621420289714,3,0.6070126410933782
131989,France,12370.226725505589,2,0.24983079710935965
131996,Italy,5.0,2,0.24983079710935965
132004,Italy,2740.509095287182,3,0.6070126410933782
132035,China,36145.41996771853,6,0.8972010566993428
132039,France,18206.87459179509,2,0.24983079710935965
132046,China,272965.05119435355,5,0.8496277536405912
132063,United States of America,0.5,2,0.24983079710935965
132066,China,15243.19127109375,4,0.7671113245857258
132081,China,74816.33280895188,2,0.24983079710935965
132083,China,282.0,2,0.24983079710935965
132101,France,2.8000000000000003,2,0.24983079710935965
132102,United States of America,6733.000000000001,2,0.24983079710935965
132105,China,119260.04891898076,5,0.8496277536405912
132111,United States of America,11163.999999999996,3,0.6070126410933782
132123,United States of America,9346.84941713332,3,0.6070126410933782
132132,Italy,3.666666666666667,2,0.24983079710935965
132139,France,882.1937656339662,2,0.24983079710935965
132142,Italy,34.0,3,0.6070126410933782
132147,United States of America,2.5,2,0.24983079710935965
132164,United States of America,73761.08914354513,2,0.24983079710935965
132186,United States of America,158931.92565883143,2,0.24983079710935965
132201,United States of America,2.0,2,0.24983079710935965
132204,United States of America,65434.823406298485,2,0.24983079710935965
132206,China,82581.90157924924,2,0.24983079710935965
132276,China,3776.05256467417,2,0.24983079710935965
132283,Italy,0.25,2,0.24983079710935965
132299,Italy,16299.281262639888,7,0.9261292928410803
132304,China,173.57142857142856,3,0.6070126410933782
132309,Italy,37.66666666666666,2,0.24983079710935965
132323,United Kingdom,659.1513130757062,2,0.24983079710935965
132326,France,2688.78180565351,2,0.24983079710935965
132342,United States of America,347916.9709491671,8,0.9445996987096915
132357,Italy,4537.666666666667,2,0.24983079710935965
132360,China,11.0,2,0.24983079710935965
132362,United States of America,109685.28660069245,2,0.24983079710935965
132401,United States of America,57614.70714259827,2,0.24983079710935965
132411,China,168.23809523809524,3,0.6070126410933782
132415,France,35456.856058151185,2,0.24983079710935965
132420,Italy,0.25,2,0.24983079710935965
132429,United States of America,3.5,3,0.6070126410933782
132454,United States of America,18138.000000000004,3,0.6070126410933782
132466,United States of America,3163.1417654206302,2,0.24983079710935965
132469,United States of America,23.58333333333333,3,0.6070126410933782
132476,China,14691.066423409797,2,0.24983079710935965
132491,China,391840.02541282587,5,0.8496277536405912
132492,China,57502.51594120036,3,0.6070126410933782
132498,China,1.0,2,0.24983079710935965
132512,United States of America,9890.999999999996,2,0.24983079710935965
132515,United Kingdom,135.0,3,0.6070126410933782
132523,Italy,5.0,3,0.6070126410933782
132538,China,67581.11874250828,3,0.6070126410933782
132539,Italy,0.25,2,0.24983079710935965
132545,China,138566.99999999997,3,0.6070126410933782
132550,United States of America,39.5,2,0.24983079710935965
132565,United States of America,1.0,2,0.24983079710935965
132574,China,14691.066423409797,2,0.24983079710935965
132575,United States of America,29998.0,2,0.24983079710935965
132586,United States of America,891277.1362695161,7,0.9261292928410803
132614,China,118.89134066416676,2,0.24983079710935965
132630,United States of America,990.5632653061224,2,0.24983079710935965
132632,Switzerland,7.0,2,0.24983079710935965
132642,Italy,12600.17459485448,2,0.24983079710935965
132651,United States of America,3810.0,2,0.24983079710935965
132654,United States of America,89934.96016382029,4,0.7671113245857258
132657,United Kingdom,0.3333333333333333,3,0.6070126410933782
132676,China,45.5,3,0.6070126410933782
132677,United States of America,464486.6468774636,2,0.24983079710935965
132695,United States of America,1909.8299023454729,2,0.24983079710935965
132700,United States of America,3.5,3,0.6070126410933782
132702,China,25745.7415571144,3,0.6070126410933782
132724,China,99171.0,2,0.24983079710935965
132759,Italy,2138.9597041813468,4,0.7671113245857258
132763,United States of America,102691.81611807308,2,0.24983079710935965
132768,France,10784.941784736451,2,0.24983079710935965
132775,Canada,6226.674598173665,2,0.24983079710935965
132795,United States of America,543097.939506844,13,0.9815077615003384
132800,United States of America,60.0,2,0.24983079710935965
132804,France,6866.595238095239,5,0.8496277536405912
132815,United States of America,4.333333333333333,2,0.24983079710935965
132829,United States of America,24004.075343036013,2,0.24983079710935965
132842,China,26.5,3,0.6070126410933782
132855,Germany,721.0,2,0.24983079710935965
132864,Italy,87740.16711176935,8,0.9445996987096915
132869,United States of America,47886.15842785161,3,0.6070126410933782
132881,United States of America,353.11358954254035,2,0.24983079710935965
132897,United States of America,63319.94609312616,9,0.9572517084033797
132926,Italy,5276.572076810568,6,0.8972010566993428
132938,Canada,891.2496823206407,2,0.24983079710935965
132957,United States of America,2602.499999999999,3,0.6070126410933782
132967,Italy,10331.466457163158,2,0.24983079710935965
132968,United States of America,5208.218071277466,2,0.24983079710935965
132996,United States of America,4554.000000000001,2,0.24983079710935965
133000,Italy,2589.2523107025163,2,0.24983079710935965
133007,France,2.8000000000000003,2,0.24983079710935965
133009,China,168.23809523809524,3,0.6070126410933782
133014,China,60880.9355417954,2,0.24983079710935965
133052,France,248.5,2,0.24983079710935965
133067,China,149211.99999999997,3,0.6070126410933782
133071,United States of America,23428.000000000004,2,0.24983079710935965
133074,Germany,268.20376984126983,3,0.6070126410933782
133076,France,3205.737853853664,2,0.24983079710935965
133089,Italy,17555.0,3,0.6070126410933782
133094,Germany,3949.555184309967,2,0.24983079710935965
133096,Italy,95043.28987421018,3,0.6070126410933782
133100,Canada,10565.0,2,0.24983079710935965
133122,China,8572.0,2,0.24983079710935965
133123,United States of America,92668.7702974639,2,0.24983079710935965
133128,Italy,36322.0,2,0.24983079710935965
133132,China,80415.17637426061,5,0.8496277536405912
133141,Italy,219609.46248826807,2,0.24983079710935965
133154,France,1110.5,2,0.24983079710935965
133169,United States of America,28.166666666666668,2,0.24983079710935965
133179,China,111015.49909940136,2,0.24983079710935965
133184,United States of America,2.5,2,0.24983079710935965
133185,United States of America,26466.34988541824,2,0.24983079710935965
133243,China,723441.3738325997,12,0.9775997205423226
133244,United States of America,11714.500000000002,3,0.6070126410933782
133247,China,299698.7289522576,4,0.7671113245857258
133256,Germany,3075.98576855966,3,0.6070126410933782
133264,China,805.9194313998022,2,0.24983079710935965
133283,China,1.238095238095238,2,0.24983079710935965
133291,United States of America,0.5,2,0.24983079710935965
133293,Germany,114.09054069324478,2,0.24983079710935965
133297,China,40.65,2,0.24983079710935965
133299,France,6.0,4,0.7671113245857258
133301,United States of America,164.0,2,0.24983079710935965
133350,Germany,147.22837301587307,2,0.24983079710935965
133353,United States of America,212337.60763448093,2,0.24983079710935965
133361,China,2.571428571428571,2,0.24983079710935965
133371,United States of America,2874.0789999253275,2,0.24983079710935965
133376,United States of America,1.0,2,0.24983079710935965
133379,China,36089.27009220666,3,0.6070126410933782
133388,China,150617.11285898057,4,0.7671113245857258
133394,United States of America,509.2499999999999,4,0.7671113245857258
133425,United States of America,20460.025711398703,2,0.24983079710935965
133426,France,162545.96260466316,19,0.9924786586031482
133433,France,34.64285714285715,2,0.24983079710935965
133437,Germany,45275.68339259878,3,0.6070126410933782
133450,United States of America,23815.23215424853,2,0.24983079710935965
133453,United States of America,3.0,2,0.24983079710935965
133467,France,20.209523809523805,3,0.6070126410933782
133470,United States of America,960.1336945848273,2,0.24983079710935965
133489,United States of America,3221.5617756784927,2,0.24983079710935965
133490,Germany,987.297133063482,3,0.6070126410933782
133494,China,142.89134066416676,2,0.24983079710935965
133515,China,51.49999999999999,2,0.24983079710935965
133530,Germany,15337.67087076739,2,0.24983079710935965
133536,Germany,145.89503968253976,2,0.24983079710935965
133541,China,4.0,2,0.24983079710935965
133565,United States of America,31205.0,2,0.24983079710935965
133576,China,26523.18386950301,4,0.7671113245857258
133587,United States of America,48.0,3,0.6070126410933782
133598,China,145.25,2,0.24983079710935965
133606,France,20.209523809523805,3,0.6070126410933782
133607,France,30558.10695970696,2,0.24983079710935965
133638,France,126880.45904104074,3,0.6070126410933782
133645,China,646.5228461193979,2,0.24983079710935965
133664,United States of America,1452.5337598074443,3,0.6070126410933782
133680,United Kingdom,22828.60448692556,2,0.24983079710935965
133695,Italy,115370.95168724962,4,0.7671113245857258
133699,Italy,341469.077525547,9,0.9572517084033797
133707,China,4.0,2,0.24983079710935965
133716,Italy,58994.555903425,3,0.6070126410933782
133721,Switzerland,120.0,2,0.24983079710935965
133731,China,2.4,2,0.24983079710935965
133757,Italy,3261.5827942799474,2,0.24983079710935965
133771,Germany,5092.499999999996,2,0.24983079710935965
133781,Italy,33367.218431730354,2,0.24983079710935965
133784,United States of America,223841.58469536,4,0.7671113245857258
133789,China,148632.84203082498,7,0.9261292928410803
133794,Switzerland,80699.99999999999,2,0.24983079710935965
133806,United States of America,13372.386525993265,2,0.24983079710935965
133808,Italy,20115.38580595698,2,0.24983079710935965
133811,Germany,128159.22873524563,3,0.6070126410933782
133815,Germany,0.3333333333333333,2,0.24983079710935965
133824,Germany,39993.42291595752,4,0.7671113245857258
133844,United States of America,1236.9999999999995,2,0.24983079710935965
133846,United Kingdom,20759.830517456725,5,0.8496277536405912
133874,China,5148.741630435034,2,0.24983079710935965
133884,China,34.33333333333333,2,0.24983079710935965
133906,China,76668.56666666667,2,0.24983079710935965
133910,Italy,20390.31515478267,2,0.24983079710935965
133913,United States of America,5.0,2,0.24983079710935965
133936,United States of America,298459.16799419373,7,0.9261292928410803
133941,Italy,9156.999137630432,2,0.24983079710935965
133943,Germany,148.7283730158731,3,0.6070126410933782
133969,United States of America,100645.65454740149,2,0.24983079710935965
133996,China,1609.9999999999998,2,0.24983079710935965
133998,United States of America,3.0,3,0.6070126410933782
134010,Italy,24546.0,2,0.24983079710935965
134014,Italy,9156.999137630432,2,0.24983079710935965
134023,Italy,8844.207557787218,2,0.24983079710935965
134031,China,308852.18100965203,8,0.9445996987096915
134040,Italy,74678.42714678243,2,0.24983079710935965
134041,Canada,71778.20367954549,4,0.7671113245857258
134048,United Kingdom,78346.4936749818,2,0.24983079710935965
